schema_version,ssoc_2024,title,major_group_code,major_group,sub_major_group_code,minor_group_code,unit_group_code,score_status,ilo_mean_score_2025_median,ilo_mean_score_2025_min,ilo_mean_score_2025_max,ai_work_pressure_percentile,ai_work_pressure_midrank_position,ai_work_pressure_population_size,ilo_potential25_categories,ilo_potential25_least_exposed,ilo_potential25_most_exposed,ilo_task_score_sd_2025_median,ilo_task_score_sd_2025_min,ilo_task_score_sd_2025_max,official_isco08_codes,scored_isco08_codes,unscored_official_isco08_codes,mapping_quality,evidence_support,basic_monthly_p25_sgd,basic_monthly_median_sgd,basic_monthly_p75_sgd,gross_monthly_p25_sgd,gross_monthly_median_sgd,gross_monthly_p75_sgd,wage_reference_period,wage_source_id,direct_demand_signal_count,demand_source_keys,demand_source_occupations,labour_context_grain,labour_context_cluster,labour_context_data_as_of,evidence_data_as_of,limitations
9.0,36209,Extracurriculum instructor n.e.c.,3,ASSOCIATE PROFESSIONALS AND TECHNICIANS,36,362,3620,scored,0.33,0.33,0.33,54.9,542.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.1,0.1,0.1,2359,2359,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,36910,Private tutor (academic),3,ASSOCIATE PROFESSIONALS AND TECHNICIANS,36,369,3691,scored,0.33,0.33,0.33,54.9,542.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.1,0.1,0.1,2359,2359,,one_to_one,official_crosswalk,3097,4117,5693,3100,4164,5757,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,36991,Relief teacher,3,ASSOCIATE PROFESSIONALS AND TECHNICIANS,36,369,3699,scored,0.33,0.33,0.33,54.9,542.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.1,0.1,0.1,2359,2359,,one_to_one,official_crosswalk,2563,3425,5000,2600,3550,5025,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,36999,Other teaching associate professional n.e.c.,3,ASSOCIATE PROFESSIONALS AND TECHNICIANS,36,369,3699,scored,0.33,0.33,0.33,54.9,542.5,987,Minimal Exposure,Minimal Exposure,Minimal Exposure,0.1,0.1,0.1,2359,2359,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,39910,Non-ordained religious associate professional,3,ASSOCIATE PROFESSIONALS AND TECHNICIANS,39,399,3991,scored,0.12,0.12,0.12,3.7,37,987,Not Exposed,Not Exposed,Not Exposed,0.07,0.07,0.07,3413,3413,,one_to_one,official_crosswalk,3096,3976,4695,3100,4000,4746,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,pmet,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,40000,Office supervisor,4,CLERICAL SUPPORT WORKERS,40,400,4000,scored,0.43,0.43,0.43,76.5,755.5,987,Exposed: Gradient 2,Exposed: Gradient 2,Exposed: Gradient 2,0.11,0.11,0.11,3341,3341,,one_to_one,official_crosswalk,2515,3545,4700,2661,3706,4875,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,41101,Office clerk,4,CLERICAL SUPPORT WORKERS,41,411,4110,scored,0.485,0.37,0.6,84.1,830,987,Exposed: Gradient 1|Exposed: Gradient 4,Exposed: Gradient 1,Exposed: Gradient 4,0.135,0.1,0.17,4415|4110,4415|4110,,partial,official_crosswalk,1594,2215,3484,1600,2286,3519,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|SSOC maps to multiple ISCO groups without official employment weights; the median and range are shown.
9.0,41102,Personnel/Human resource clerk,4,CLERICAL SUPPORT WORKERS,41,411,4110,scored,0.6,0.6,0.6,96.5,952,987,Exposed: Gradient 4,Exposed: Gradient 4,Exposed: Gradient 4,0.09,0.09,0.09,4416,4416,,one_to_one,official_crosswalk,1600,2787,3881,1612,2810,3950,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,41109,General office clerk n.e.c.,4,CLERICAL SUPPORT WORKERS,41,411,4110,scored,0.6,0.37,0.6,96.5,952,987,Exposed: Gradient 1|Exposed: Gradient 4,Exposed: Gradient 1,Exposed: Gradient 4,0.1,0.09,0.17,4416|4415|4110,4416|4415|4110,,partial,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|SSOC maps to multiple ISCO groups without official employment weights; the median and range are shown.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,41201,Secretary,4,CLERICAL SUPPORT WORKERS,41,412,4120,scored,0.58,0.58,0.58,95.6,944,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.1,0.1,0.1,4120,4120,,one_to_one,official_crosswalk,3045,4410,5849,3100,4480,5920,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,41202,Verbatim reporter,4,CLERICAL SUPPORT WORKERS,41,412,4120,scored,0.58,0.58,0.58,95.6,944,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.1,0.1,0.1,4120,4120,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,41310,Typist/Word processing operator,4,CLERICAL SUPPORT WORKERS,41,413,4131,scored,0.65,0.65,0.65,99.9,986,987,Exposed: Gradient 4,Exposed: Gradient 4,Exposed: Gradient 4,0.05,0.05,0.05,4131,4131,,one_to_one,official_crosswalk,2187,2700,3970,2200,2770,3970,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,41320,Data entry clerk,4,CLERICAL SUPPORT WORKERS,41,413,4132,scored,0.7,0.7,0.7,100,987,987,Exposed: Gradient 4,Exposed: Gradient 4,Exposed: Gradient 4,0.03,0.03,0.03,4132,4132,,one_to_one,official_crosswalk,1596,2051,2979,1600,2100,3034,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,42111,Bank teller,4,CLERICAL SUPPORT WORKERS,42,421,4211,scored,0.58,0.58,0.58,95.6,944,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.09,0.09,0.09,4211,4211,,one_to_one,official_crosswalk,3980,4530,5025,4040,4571,5162,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,42112,Postal service counter clerk,4,CLERICAL SUPPORT WORKERS,42,421,4211,scored,0.58,0.58,0.58,95.6,944,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.09,0.09,0.09,4211,4211,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,42113,Money changer,4,CLERICAL SUPPORT WORKERS,42,421,4211,scored,0.58,0.58,0.58,95.6,944,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.09,0.09,0.09,4211,4211,,one_to_one,official_crosswalk,2974,3511,3717,2974,3511,3717,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,42119,Bank teller and related counter clerk n.e.c.,4,CLERICAL SUPPORT WORKERS,42,421,4211,scored,0.58,0.58,0.58,95.6,944,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.09,0.09,0.09,4211,4211,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,42131,Pawnbroker,4,CLERICAL SUPPORT WORKERS,42,421,4213,scored,0.48,0.48,0.48,83.7,826,987,Exposed: Gradient 2,Exposed: Gradient 2,Exposed: Gradient 2,0.06,0.06,0.06,4213,4213,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,42132,Moneylender,4,CLERICAL SUPPORT WORKERS,42,421,4213,scored,0.48,0.48,0.48,83.7,826,987,Exposed: Gradient 2,Exposed: Gradient 2,Exposed: Gradient 2,0.06,0.06,0.06,4213,4213,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,42141,Bill collector,4,CLERICAL SUPPORT WORKERS,42,421,4214,scored,0.43,0.43,0.43,76.5,755.5,987,Exposed: Gradient 2,Exposed: Gradient 2,Exposed: Gradient 2,0.07,0.07,0.07,4214,4214,,one_to_one,official_crosswalk,1888,3182,4741,1888,3209,4741,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,42149,Bill collector and related worker n.e.c.,4,CLERICAL SUPPORT WORKERS,42,421,4214,scored,0.43,0.43,0.43,76.5,755.5,987,Exposed: Gradient 2,Exposed: Gradient 2,Exposed: Gradient 2,0.07,0.07,0.07,4214,4214,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,42210,Travel consultant/reservation executive,4,CLERICAL SUPPORT WORKERS,42,422,4221,scored,0.56,0.56,0.56,93.1,919,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.07,0.07,0.07,4221,4221,,one_to_one,official_crosswalk,2495,3469,4851,2500,3500,4912,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,42230,Telephone operator,4,CLERICAL SUPPORT WORKERS,42,422,4223,scored,0.54,0.54,0.54,90.2,890,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.15,0.15,0.15,4223,4223,,one_to_one,official_crosswalk,2015,2502,3475,2025,2614,3475,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,42241,Receptionist (general),4,CLERICAL SUPPORT WORKERS,42,422,4224,scored,0.57,0.57,0.57,94.5,932.5,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.17,0.17,0.17,4226,4226,,one_to_one,official_crosswalk,1926,2755,3520,1991,2849,3609,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,42242,Hotel receptionist,4,CLERICAL SUPPORT WORKERS,42,422,4224,scored,0.51,0.51,0.51,88.5,873.5,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.07,0.07,0.07,4224,4224,,one_to_one,official_crosswalk,2420,2800,3503,2590,3100,3752,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,42243,Medical/Dental receptionist,4,CLERICAL SUPPORT WORKERS,42,422,4224,scored,0.525,0.52,0.53,89.4,882,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.105,0.1,0.11,3344|3252,3344|3252,,partial,official_crosswalk,2536,2896,3302,2564,2931,3329,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|SSOC maps to multiple ISCO groups without official employment weights; the median and range are shown.
9.0,42244,Passenger services agent,4,CLERICAL SUPPORT WORKERS,42,422,4224,scored,0.56,0.56,0.56,93.1,919,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.07,0.07,0.07,4221,4221,,one_to_one,official_crosswalk,2240,3226,3968,2275,3233,3968,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,42245,Customer service officer/clerk,4,CLERICAL SUPPORT WORKERS,42,422,4224,scored,0.57,0.57,0.57,94.5,932.5,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.09,0.09,0.09,4225,4225,,one_to_one,official_crosswalk,2386,3193,4302,2500,3300,4412,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,42246,Contact centre information clerk,4,CLERICAL SUPPORT WORKERS,42,422,4224,scored,0.58,0.58,0.58,95.6,944,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.06,0.06,0.06,4222,4222,,one_to_one,official_crosswalk,2595,3272,4084,2670,3304,4256,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,42247,Hotel executive,4,CLERICAL SUPPORT WORKERS,42,422,4224,scored,0.51,0.51,0.51,88.5,873.5,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.07,0.07,0.07,4224,4224,,one_to_one,official_crosswalk,2253,2780,3310,2328,2968,3532,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,42249,Receptionist/Customer service/information clerk n.e.c.,4,CLERICAL SUPPORT WORKERS,42,422,4224,scored,0.57,0.57,0.57,94.5,932.5,987,Exposed: Gradient 3,Exposed: Gradient 3,Exposed: Gradient 3,0.09,0.09,0.09,4225,4225,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,42290,Client information clerk n.e.c.,4,CLERICAL SUPPORT WORKERS,42,422,4229,scored,0.42,0.42,0.42,75.1,741.5,987,Exposed: Gradient 2,Exposed: Gradient 2,Exposed: Gradient 2,0.13,0.13,0.13,4229,4229,,one_to_one,official_crosswalk,,,,,,,,,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.|MOM does not publish a 2025 detailed wage row for this occupation.
9.0,43111,Bookkeeper,4,CLERICAL SUPPORT WORKERS,43,431,4311,scored,0.64,0.64,0.64,99.3,980.5,987,Exposed: Gradient 4,Exposed: Gradient 4,Exposed: Gradient 4,0.07,0.07,0.07,4311,4311,,one_to_one,official_crosswalk,1600,2850,4187,1606,2910,4300,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,43112,Ledger/Accounts clerk,4,CLERICAL SUPPORT WORKERS,43,431,4311,scored,0.64,0.64,0.64,99.3,980.5,987,Exposed: Gradient 4,Exposed: Gradient 4,Exposed: Gradient 4,0.07,0.07,0.07,4311,4311,,one_to_one,official_crosswalk,2330,3400,4357,2390,3470,4464,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,43113,Audit clerk,4,CLERICAL SUPPORT WORKERS,43,431,4311,scored,0.64,0.64,0.64,99.3,980.5,987,Exposed: Gradient 4,Exposed: Gradient 4,Exposed: Gradient 4,0.07,0.07,0.07,4311,4311,,one_to_one,official_crosswalk,3500,3850,4720,4200,4525,5205,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,43114,Payroll/Wages clerk,4,CLERICAL SUPPORT WORKERS,43,431,4311,scored,0.61,0.61,0.61,96.8,955.5,987,Exposed: Gradient 4,Exposed: Gradient 4,Exposed: Gradient 4,0.08,0.08,0.08,4313,4313,,one_to_one,official_crosswalk,2580,4027,5300,2663,4100,5394,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,43115,Billing clerk,4,CLERICAL SUPPORT WORKERS,43,431,4311,scored,0.64,0.64,0.64,99.3,980.5,987,Exposed: Gradient 4,Exposed: Gradient 4,Exposed: Gradient 4,0.07,0.07,0.07,4311,4311,,one_to_one,official_crosswalk,2450,3247,4144,2500,3296,4192,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
9.0,43116,Procurement/Purchasing clerk,4,CLERICAL SUPPORT WORKERS,43,431,4311,scored,0.64,0.64,0.64,99.3,980.5,987,Exposed: Gradient 4,Exposed: Gradient 4,Exposed: Gradient 4,0.07,0.07,0.07,4311,4311,,one_to_one,official_crosswalk,1600,2704,3800,1600,2800,3889,2025-06,mom_occupational_wages_2025,0,,,published_broad_occupation_group,clerical_sales_service,2026 Q1,2026-08-19,Exposure measures task overlap with current GenAI capabilities; it is not a job-loss probability or forecast.
